Name,Number Reviews,Avg Rating,Descriptors,Phone Number,Licenses,Address,Url
King of Budz - Monroe ,927 reviews,4.9,Dispensary | Order online | Recreational,(877) 844-4423,Adult-Use Retail: AU-R-000826,"14500 Laplaisance Rd, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/king-of-budz-1
Bazonzoes - Walled Lake- Medical ,101 reviews,4.5,Dispensary | Order online | Medical | Supports the Black community,(248) 926-1518,Medical Retail: PC-000586,"1760 E. West Maple Road, Walled Lake, Michigan 48390",https://weedmaps.com/dispensaries/bazonzoes-7
Bazonzoes - Walled Lake- Recreational ,208 reviews,4.5,Dispensary | Order online | Recreational,(248) 926-1518,Adult-Use Retail: AU-R-000394,"1760 E. West Maple Road, Walled Lake, Michigan 48390",https://weedmaps.com/dispensaries/bazonzoes-6
PUFF Monroe - RECREATIONAL 21+ NOW OPEN! ,35 reviews,5.0,Dispensary | Order online | Recreational,(734) 430-0150,Adult-Use Retail: AU-R-001078,"14750 Laplaisance Road Unit 180 & 190, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/puff-monroe
Exclusive Monroe - Recreational & Medical ,31 reviews,5.0,Dispensary | Order online | Medical & Recreational,(734) 418-7255,Adult-Use Retail: AU-R-000718 | Medical Retail: PC-000796,"14750 Laplaisance Road Unit H260, Monroe, Michigan 48152",https://weedmaps.com/dispensaries/heads-monroe-1
HOUSE OF DANK MONROE REC ,293 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(833) 746-7463,Adult-Use Retail: AU-R-000805,"14750 Laplaisance Rd Ste H160, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/cmh-holdings-2-llc
Star Budz - Mt Morris ,511 reviews,4.9,Dispensary | Order online | Recreational,(810) 368-4583,Adult-Use Retail: AU-R-000611,"11401 N Saginaw St, Mount Morris, Michigan 48458",https://weedmaps.com/dispensaries/star-budz-provisioning-center-1
Uniq Cannabis ,8 reviews,4.9,Dispensary | Order online | Recreational,(734) 384-3134,Adult-Use Retail: AU-R-001028,"14394 LaPlaisance road, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/uniq-cannabis
Joyology Wayne ,"4,638 reviews",4.9,Dispensary | Order online | Recreational,(734) 725-5343,Adult-Use Retail: AU-R-000303,"38110 Michigan Ave, Wayne, Michigan 48184",https://weedmaps.com/dispensaries/holistic-health-wayne
LIV Cannabis Westland ,9 reviews,4.4,Dispensary | Order online | Recreational | Supports the Black community,(734) 987-0100,Adult-Use Retail: AU-R-001073,"37655 Ford Rd, Westland, Michigan 48185",https://weedmaps.com/dispensaries/liv-cannabis-westland
Bigfoot Wellness ,654 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(810) 744-0998,Adult-Use Retail: AU-R-000240,"4045 East Court Street Suite B, Burton, Michigan 48509",https://weedmaps.com/dispensaries/bigfoot-wellness
GAGE Burton ,92 reviews,4.5,Dispensary | Order online | Medical & Recreational,(810) 243-4243,Adult-Use Retail: AU-R-000511 | Medical Retail: PC-000623,"1234 N Center Road, Burton, Michigan 48509",https://weedmaps.com/dispensaries/gage-burton
Wayne Releaf ,373 reviews,4.6,Dispensary | Order online | Medical & Recreational,(734) 600-0420,Medical Retail: PC-000449 | Adult-Use Retail: AU-R-000291,"36900 Michigan Ave, Wayne, Michigan 48184",https://weedmaps.com/dispensaries/wayne-releaf
Green Ways Provisioning Center ,32 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(989) 948-8508,Adult-Use Retail: AU-R-000669,"1221 S M-30,, Gladwin, MI, Michigan 48624",https://weedmaps.com/dispensaries/greenways-provisioning-center-1
Inspire - Burton ,420 reviews,4.8,Dispensary | Order online | Recreational,(810) 820-7696,Adult-Use Retail: AU-R-000238,"4086 Davison Rd, Burton, Michigan 48509",https://weedmaps.com/dispensaries/inspire
EZ MEDZ ,142 reviews,4.9,Dispensary | Order online | Medical & Recreational,(855) 439-6339,Medical Retail: PC-000527 | Adult-Use Retail: AU-R-000645,"9359 North Dort Hwy, Mt Morris, Michigan 48458",https://weedmaps.com/dispensaries/ez-medz
Elite Cannabis - Mt. Morris - Recreational & Medical ,"1,359 reviews",4.7,Dispensary | Order online | Medical & Recreational | Supports the Black community,(810) 687-8888,Medical Retail: PC-000162 | Adult-Use Retail: AU-R-000103,"9423 N Dort Highway, Mt Morris, Michigan 48458",https://weedmaps.com/dispensaries/elite-wellness
Freddie's Recreational ,220 reviews,4.5,Dispensary | Order online | Recreational | Supports the Black community,(810) 547-7276,Adult-Use Retail: AU-R-000159,"10092 N Dort Hwy Suite B, Clio, Michigan 48420",https://weedmaps.com/dispensaries/freddie-s-3
Joyology Burton ,166 reviews,5.0,Dispensary | Order online | Recreational,(810) 341-2910,Adult-Use Retail: AU-R-000622,"4186 Davision, Burton, Michigan 48509",https://weedmaps.com/dispensaries/joyology-1
Gramz Cannabis - NOW OPEN! ,165 reviews,4.7,Dispensary | Order online | Recreational | Supports the Black community,(810) 284-7269,Adult-Use Retail: AU-R-000842,"1327 E. Frances RD, Mount Morris, Michigan 48458",https://weedmaps.com/dispensaries/gramz-cannabis
High Society Birch Run - Now Open! ,137 reviews,5.0,Dispensary | In-store purchases only | Recreational | Supports the Black community,(989) 244-3001,Adult-Use Retail: AU-R-001062,"9242 Tiffany Blvd., Birch Run, Michigan 48415",https://weedmaps.com/dispensaries/high-society-birch-run
Skybox Cannabis ,77 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(231) 879-6100,Adult-Use Retail: AU-R-000717,"6550 US 131, Fife Lake, Michigan 49633",https://weedmaps.com/dispensaries/skybox-cannabis
Quality Roots - Waterford ,69 reviews,4.8,Dispensary | Order online | Recreational,(248) 461-9400,Medical Retail: PC-000842 | Adult-Use Retail: AU-R-001051,"1700 Tull Ct., Waterford, Michigan 48327",https://weedmaps.com/dispensaries/quality-roots-2
Pure Iconic ,0,,Dispensary | In-store purchases only | Medical,(513) 273-1460,Medical Retail: MMD.0700127,"5280 College Corner Pike, Oxford, Ohio 45056",https://weedmaps.com/dispensaries/pure-iconic
NAR Cannabis - Inkster ,97 reviews,4.9,Dispensary | Order online | Recreational,(734) 589-6924,Adult-Use Retail: AU-R-001017,"29899 Michigan Ave, Inkster, Michigan 48141",https://weedmaps.com/dispensaries/nar-cannabis
Vibe Inkster - NOW OPEN ,"1,341 reviews",4.8,Dispensary | Order online | Medical & Recreational | Supports the Black community,(313) 420-3027,Adult-Use Retail: AU-R-000420 | Medical Retail: PC-000601,"29385 Cherry Hill, Inkster, Michigan 48141",https://weedmaps.com/dispensaries/vibe-consulting-llc
Consume Cannabis Bay City ,185 reviews,4.8,Dispensary | Order online | Medical & Recreational,(989) 623-9600,Medical Retail: PC-000630 | Adult-Use Retail: AU-R-000500,"901 Cass Ave, Bay City, Michigan 48708",https://weedmaps.com/dispensaries/consume-cannabis-bay-city
Green Pharm - Bay City - Recreational & Medical ,"1,340 reviews",4.8,Dispensary | Order online | Medical & Recreational,(989) 316-2833,Adult-Use Retail: AU-R-000218 | Medical Retail: PC-000299,"200 S. Euclid, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/medical-woods-provisioning-center-receational
Top Cannabis Outlet - NOW OPEN ,91 reviews,5.0,Dispensary | In-store purchases only | Medical & Recreational,(989) 402-1527,Adult-Use Retail: AU-R-001012 | Medical Retail: PC-000859,"108 Lafayette Ave Bay City Michigan 48708, Bay City, Michigan 48708",https://weedmaps.com/dispensaries/top-cannabis-outlet
Dispo Bay City South ,"1,389 reviews",4.8,Dispensary | Order online | Recreational,(989) 439-1972,Adult-Use Retail: AU-R-000325,"305 N Euclid Avenue, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/dispo-bay-city-south
PUFF Traverse City - Recreational & Medical ,"1,708 reviews",5.0,Dispensary | Order online | Medical & Recreational,(231) 252-4603,Medical Retail: PC-000446 | Adult-Use Retail: AU-R-000952,"1226 S Garfield Ave, Traverse City, Mi 49686, Traverse City, Michigan 49686",https://weedmaps.com/dispensaries/puff-traverse-city
Bud Brothers Cannabis Co - Lafayette Ave ,74 reviews,4.9,Dispensary | Order online | Recreational,(989) 316-1693,Adult-Use Retail: AU-R-000860,"411 Lafayette Ave, Bay City, Michigan 48708",https://weedmaps.com/dispensaries/bud-brothers-cannabis-co-bay-city-coming-soon
Nature's Medicines Bay City ,381 reviews,4.6,Dispensary | Order online | Medical & Recreational,(989) 301-9718,Adult-Use Retail: AU-R-000147 | Medical Retail: PC-000182,"3480 E North Union Rd, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/natures-medicines-bay-city
Moses Roses ,5 reviews,4.6,Dispensary | Order online | Recreational | Supports the Black community,(248) 886-4686,Adult-Use Retail: AU-R-001057,"5806 Dixie Hwy, Waterford, Michigan 48329",https://weedmaps.com/dispensaries/moses-roses-1
Elevated Bay City - NOW OPEN! ,86 reviews,4.8,Dispensary | Order online | Recreational,(989) 316-1466,Adult-Use Retail: AU-R-000974,"912 N Euclid Ave, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/elevated-bay-city-llc
Nirvana Center - Menominee - Now Open! ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(517) 507-3415,Adult-Use Retail: AU-R-001084,"1231 9th Ave, Menominee, Michigan 49858",https://weedmaps.com/dispensaries/nirvana-center-menominee
Nirvana Center - Traverse City (REC) ,526 reviews,4.9,Dispensary | Order online | Recreational,(231) 486-5834,Adult-Use Retail: AU-R-000951,"223 Lake Avenue, Traverse City, Michigan 49684",https://weedmaps.com/dispensaries/the-nirvana-center-traverse-city
Native Son Detroit LLC ,45 reviews,4.9,Dispensary | Order online | Recreational,(989) 574-6217,Adult-Use Retail: AU-R-000743,"408 E John Street, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/native-son-detroit-llc
315 North ,"2,587 reviews",4.9,Dispensary | Order online | Recreational,(313) 908-2960,Adult-Use Retail: AU-R-000794,"26831 Michigan Ave, Inkster, Michigan 48141",https://weedmaps.com/dispensaries/315north
Treehouse Club ,50 reviews,4.6,Dispensary | Order online | Recreational | Supports the Black community,(989) 402-1243,Adult-Use Retail: AU-R-000949,"215 S Linn St, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/treehouse-club-4
LIGHTHOUSE - RECREATIONAL ,591 reviews,4.9,Dispensary | Order online | Recreational | Supports the Black community,(231) 252-4000,Adult-Use Retail: AU-R-000954,"704 S Garfield Ave, Traverse City, Michigan 49686",https://weedmaps.com/dispensaries/the-lighthouse
GAGE Traverse City ,164 reviews,4.6,Dispensary | Order online | Medical & Recreational,(231) 668-9029,Medical Retail: PC-000447 | Adult-Use Retail: AU-R-000959,"1025 Hannah Ave, Traverse City, Michigan 49686",https://weedmaps.com/dispensaries/gage-traverse
"Bud Brothers Cannabis Co - Huron St. ""M13"" ",752 reviews,4.9,Dispensary | Order online | Medical & Recreational | Supports the Black community,(989) 778-3777,Adult-Use Retail: AU-R-000603 | Medical Retail: PC-000735,"3392 S. Huron St., Bay City, Michigan 48706",https://weedmaps.com/dispensaries/bud-brothers-4
Elite Cannabis - Bay City ,"4,541 reviews",4.6,Dispensary | Order online | Medical & Recreational,(989) 439-1711,Adult-Use Retail: AU-R-000551 | Medical Retail: PC-000669,"3389 S Huron, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/elite-bay-city
Planet 59 ,289 reviews,4.9,Dispensary | Order online | Medical & Recreational | Supports the Black community,(248) 900-9333,Medical Retail: PC-000795 | Adult-Use Retail: AU-R-001059,"4641 Highland Rd, Waterford, Michigan 48328",https://weedmaps.com/dispensaries/planet-59
Planted Provisioning - Bay City ,31 reviews,4.7,Dispensary | Order online | Recreational | Supports the Black community,(989) 812-8001,Adult-Use Retail: AU-R-000872,"3967 N Euclid Ave, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/planted-provisioning-bay-city
Fuel 420 ,4 reviews,5.0,Dispensary | Order online | Recreational,(989) 402-1519,Adult-Use Retail: AU-R-001005,"3620 S Huron Rd, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/fuel-420-1
Nirvana Center - Bay City (REC) ,395 reviews,4.9,Dispensary | Order online | Recreational | Supports the Black community,(989) 252-7559,Adult-Use Retail: AU-R-000474,"412 Washington Ave, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/nirvana-center-bay-city
Remedii - Bay City (Recreational) ,"2,334 reviews",4.7,Dispensary | Order online | Recreational,(989) 778-1348,Adult-Use Retail: AU-R-000143,"3557 Wilder Rd, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/roots-dispensaries
Green Pharm - Traverse City - Recreational & Medical ,542 reviews,4.9,Dispensary | Order online | Medical & Recreational,(231) 252-8416,Medical Retail: PC-000441 | Adult-Use Retail: AU-R-000953,"719 Parsons Road, Traverse City, Michigan 49686",https://weedmaps.com/dispensaries/green-pharm-tc
Dispo Bay City North ,"7,160 reviews",4.9,Dispensary | Order online | Medical & Recreational,(989) 671-9333,Medical Retail: PC-000134 | Adult-Use Retail: AU-R-000153,"3843 N Euclid Ave, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/dispo-bay-city-north
Remedy Room - Bay City ,64 reviews,4.8,Dispensary | Order online | Recreational,(989) 322-2400,Adult-Use Retail: AU-R-000749,"712 Washington Ave, Bay City, Michigan 48708",https://weedmaps.com/dispensaries/remedy-room-bay-city
Olswell Cannabis Co ,122 reviews,4.7,Dispensary | Order online | Recreational,(231) 252-4543,Adult-Use Retail: AU-R-000963,"728 E Front St, Traverse City, Michigan 49686",https://weedmaps.com/dispensaries/olswell-cannabis-co
Smoke Society ,262 reviews,4.9,Dispensary | Order online | Medical & Recreational,(989) 391-9877,Adult-Use Retail: AU-R-000568 | Medical Retail: PC-000728,"3697 Wilder rd, Baycity, Michigan 48706",https://weedmaps.com/dispensaries/smoke-society-1
Houghton Lake Provisioning Center (Recreational) ,152 reviews,4.8,Dispensary | In-store purchases only | Recreational,(989) 202-2167,Adult-Use Retail: AU-R-000412,"1952 W Houghton Lake Dr., Prudenville, Michigan 48651",https://weedmaps.com/dispensaries/houghton-lake-provisioning-center
High Society Wellness LLC ,15 reviews,4.5,Dispensary | Order online | Recreational,(810) 355-4888,Adult-Use Retail: AU-R-000961,"415 N State RD, Davison, Michigan 48423",https://weedmaps.com/dispensaries/high-society-wellness-llc
House of Evolution Bay City ,46 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(989) 357-8001,Adult-Use Retail: AU-R-000947,"606 3rd St, Bay City, Michigan 48708",https://weedmaps.com/dispensaries/house-of-evolution-bay-city
HOUSE OF DANK TRAVERSE CITY REC ,533 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(833) 746-7463,Adult-Use Retail: AU-R-000958,"514 Munson Ave, Traverse City, Michigan 49686",https://weedmaps.com/dispensaries/hod-traverse-city
Cloud Cannabis Traverse City - REC 21+ ,269 reviews,4.9,Dispensary | Order online | Recreational,(231) 252-1011,Adult-Use Retail: AU-R-000956,"356 Munson Ave, Traverse City, Michigan 49686",https://weedmaps.com/dispensaries/cloud-cannabis-3
Shango Bay City - Recreational ,182 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(989) 778-1114,Adult-Use Retail: AU-R-000276,"3976 Wilder Road, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/shango-bay-city
CannaBay ,200 reviews,4.7,Dispensary | In-store purchases only | Recreational | Supports the Black community,(989) 402-9011,Adult-Use Retail: AU-R-000374,"1321 N Sherman St, Bay City, Michigan 48708",https://weedmaps.com/dispensaries/cannabay
Xhale Cannabis Company NOW OPEN! ,6 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(989) 778-1139,Adult-Use Retail: AU-R-001014,"1014 N Johnson St, Clinton Township, Michigan 48708",https://weedmaps.com/dispensaries/xhale-cannabis-company
Breaking Buds - Bay City / Saginaw ,52 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(989) 391-9019,Adult-Use Retail: AU-R-000864,"4373 Wilder Road, Bay City, Michigan 48706",https://weedmaps.com/dispensaries/breaking-buds-1
PUFF Bay City - Recreational & Medical ,"4,467 reviews",4.9,Dispensary | Order online | Medical & Recreational,(989) 778-1144,Adult-Use Retail: AU-R-000142 | Medical Retail: PC-000273,"1680 Marquette Ave., Bay City, Michigan 48706",https://weedmaps.com/dispensaries/puff-recreational
Green Genie 6 Mile ,"6,226 reviews",4.9,Dispensary | Order online | Medical | Supports the Black community,(313) 333-9333,Medical Retail: PC-000009,"24600 West McNichols Road, Detroit, Michigan 48219",https://weedmaps.com/dispensaries/green-genie-2
Dank on Arrival (D.O.A) - Recreational ,"2,690 reviews",4.6,Dispensary | Order online | Recreational,(989) 778-1461,Adult-Use Retail: AU-R-000145,"3650 Patterson Rd, Bangor Township, Michigan 48706",https://weedmaps.com/dispensaries/d-o-a-dank-on-arrival
Nuggets Detroit ,1 review,5.0,Dispensary | Order online | Recreational | Supports the Black community,(313) 429-4444,Adult-Use Retail: AU-R-000914,"18270 telegraph rd, Detroit, Michigan 48219",https://weedmaps.com/dispensaries/nuggets-detroit
Dreams Canna ,50 reviews,4.6,Dispensary | Order online | Medical & Recreational | Supports the Black community,(248) 357-1107,Medical Retail: PC-000800 | Adult-Use Retail: AU-R-001010,"28930 Telegraph Road, Southfield, Michigan 48034",https://weedmaps.com/dispensaries/dreams-canna
Green Genie Warren Ave ,161 reviews,5.0,Dispensary | Order online | Medical | Supports the Black community,(313) 777-7723,Medical Retail: PC-000763,"20046 West Warren Ave, Detroit, Michigan 48228",https://weedmaps.com/dispensaries/green-genie-warren-ave
The Refinery Detroit ,386 reviews,4.9,Dispensary | Order online | Medical,(313) 693-4065,Medical Retail: PC-000023,"12641 Stout Street, Detroit, Michigan 48223",https://weedmaps.com/dispensaries/the-refinery-detroit
