,Store Name,Number Reviews,Avg Rating,Phone Number,Licenses,Address,Medical_ID?,Adult-Use_ID?,Dispensary,In-store purchases only,Order online,Supports the Black community,State,Medical Store?,Recreational Store?
5163,Curaleaf - Ware ,0,,(413) 277-0873,Adult-Use Retail: MR282183,"124 West Street, Ware, Massachusetts 01082",0.0,1.0,1,1,0,0,Massachusetts,False,True
5164,Green Gold Group ,30 reviews,4.2,(774) 449-8555,Adult-Use Retail: MR281791 | Medical Retail: RMD786,"46 Worcester Rd, Charlton, Massachusetts 01507",1.0,1.0,1,0,1,1,Massachusetts,False,True
5165,RISE Dispensaries Amherst [Medical] ,36 reviews,4.7,(413) 825-9770,Medical Retail: RMD645-R,"169 Meadow St, Amherst, Massachusetts 01002",1.0,0.0,1,1,0,1,Massachusetts,True,False
5166,TERPS - Charlton ,16 reviews,5.0,(508) 434-4054,Adult-Use Retail: MR282757,"144 Sturbridge Rd., Charlton, Massachusetts 01507",0.0,1.0,1,0,1,0,Massachusetts,False,True
5167,Curaleaf - Oxford ,103 reviews,4.4,(508) 731-0100,Adult-Use Retail: MR281263 | Medical Retail: RMD765,"425 Main St, Oxford, Massachusetts 01540",1.0,1.0,1,1,0,0,Massachusetts,True,True
5168,Solar Cannabis Co. - Warwick ,0,,(401) 642-1919,Adult-Use Retail: MMP CC 007,"65 Meadow St, Warwick, Rhode Island 02886",0.0,1.0,1,1,0,0,Rhode Island,False,True
5169,Aunt Mary's Dispensary ,2 reviews,5.0,(908) 257-0421,Medical Retail: RE000689 | Adult-Use Retail: RE000689,"100 Reaville Ave Suite 211, Flemington, New Jersey 08822",1.0,1.0,1,1,0,0,New Jersey,True,True
5170,Jersey Shore Extracts - Coming Soon! ,0,,(609) 710-8420,Microbusiness: N/A,"3 union ave, Lakehurst, New Jersey 08733",0.0,0.0,1,1,0,0,New Jersey,False,True
5171,Sunnyside Medical Cannabis Dispensary - Leicester ,152 reviews,4.1,(508) 859-0460,Medical Retail: MTC485,"1764 Main St, Leicester, Massachusetts 01524",1.0,0.0,1,1,0,1,Massachusetts,True,False
5172,Sunnyside Cannabis Dispensary - Leicester ,1 review,1.0,(508) 859-0460,Adult-Use Retail: MR281268,"1764 Main Street, Leicester, Massachusetts 01524",0.0,1.0,1,1,0,1,Massachusetts,False,True
5173,RISE Dispensaries Warwick ,116 reviews,4.1,(401) 889-3990,Medical Retail: MMP CC 003,"380 Jefferson Blvd, Warwick, Rhode Island 02886",1.0,0.0,1,1,0,0,Rhode Island,True,False
5174,Caroline's Cannabis - Uxbridge ,29 reviews,3.8,(774) 243-0323,Adult-Use Retail: MR281274,"640 Douglas Street, Uxbridge, Massachusetts 01569",0.0,1.0,1,0,1,0,Massachusetts,False,True
5175,Caroline's Cannabis - Hopedale ,2 reviews,5.0,(774) 243-0323,Adult-Use Retail: MR283694,"4 Charlesview Road, Hopedale, Massachusetts 01747",0.0,1.0,1,0,1,0,Massachusetts,False,True
5176,Nature's Medicines - Uxbridge ,4 reviews,4.0,(508) 538-9853,Adult-Use Retail: MR281709,"1045 Quaker Highway, Uxbridge, Massachusetts 01569",0.0,1.0,1,0,1,0,Massachusetts,False,True
5177,Sunnyside Cannabis Dispensary - Worcester ,5 reviews,4.4,(508) 571-1020,Adult-Use Retail: MR281843,"1023 Southbridge Street, Worcester, Massachusetts 01610",0.0,1.0,1,1,0,1,Massachusetts,False,True
5178,Mayflower - Worcester ,6 reviews,4.3,(508) 356-6600,Adult-Use Retail: MR281256,"645 Park Ave., Worcester, Massachusetts 01603",0.0,1.0,1,1,0,1,Massachusetts,False,True
5179,Nature's Remedy - Millbury ,25 reviews,3.8,(508) 355-3180,Adult-Use Retail: MR281553,"266 N. Main St, Millbury, Massachusetts 01527",0.0,1.0,1,1,0,0,Massachusetts,False,True
5180,Cookies Worcester ,85 reviews,4.6,(774) 366-3750,Adult-Use Retail: MR281269,"118 Cambridge Street, Worcester, Massachusetts 01603",0.0,1.0,1,1,0,1,Massachusetts,False,True
5181,Patriot Care - Greenfield ,88 reviews,4.7,(413) 203-6131,Adult-Use Retail: MR281282 | Medical Retail: RMD727,"7 Legion Ave, Greenfield, Massachusetts 01301",1.0,1.0,1,1,0,0,Massachusetts,True,False
5182,Simply Pure Trenton NJ - Coming Soon! ,2 reviews,5.0,(609) 388-7679,Adult-Use Retail: RE000028,"1531 N Olden Ave, Ewing, New Jersey 08638",0.0,1.0,1,1,0,1,New Jersey,False,True
5183,Thomas C. Slater Compassion Center ,62 reviews,3.4,(401) 274-1000,Medical Retail: MMP CC 001,"1 Corliss Street, Providence, Rhode Island 02904",1.0,0.0,1,1,0,0,Rhode Island,True,False
5184,Ideal Craft Cannabis ,8 reviews,4.0,(508) 928-1741,Adult-Use Retail: MR281779,"199 Main St, Blackstone, Massachusetts 01504",0.0,1.0,1,0,1,0,Massachusetts,False,True
5185,253 Farmacy ,13 reviews,4.8,(413) 863-5765,Adult-Use Retail: MR281245,"253 Millers Falls Rd, Turner Falls, Massachusetts 01376",0.0,1.0,1,1,0,0,Massachusetts,False,True
5186,Moe Weed LLC - COMING SOON ,0,,(609) 791-2887,Adult-Use Retail: RE000361,"236 E State street, Trenton, New Jersey 08608",0.0,1.0,1,1,0,0,New Jersey,False,True
5187,Good Chemistry Worcester ,0,,(774) 243-1760,Adult-Use Retail: MR281702 | Medical Retail: RMD725,"9 Harrison St, Worcester, Massachusetts 01604",1.0,1.0,1,0,1,0,Massachusetts,True,True
5188,Diem Cannabis - Worcester ,16 reviews,4.9,(774) 314-3224,Adult-Use Retail: MR282376,"74 Grafton St., Worcester, Massachusetts 01604",0.0,1.0,1,0,1,1,Massachusetts,False,True
5189,Mother Earth Wellness ,88 reviews,4.9,(401) 352-4300,Medical Retail: MMP CC 006 | Adult-Use Retail: MMP CC 006,"125 Esten Avenue , RI, Pawtucket, Rhode Island 02860",1.0,1.0,1,0,1,1,Rhode Island,True,True
5190,Beyond Hello - Stroudsburg ,1 review,5.0,(272) 271-2999,Medical Retail: D18-2007 | 852 NORTH 9TH ST,"852 N 9th St, Stroudsburg, Pennsylvania 18360",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5191,Curaleaf - Bordentown ,4 reviews,2.5,(609) 400-2455,Medical Retail: MRE000009 | 191 US Route 130 | Adult-Use Retail: RE000009,"191 Route 130, Bordentown, New Jersey 08505",1.0,1.0,1,0,1,0,New Jersey,True,True
5192,Aura of Rhode Island ,8 reviews,3.8,(401) 335-5356,Medical Retail: MMP CC 005 | Adult-Use Retail: MMP CC 005,"1136 Lonsdale Ave, Central Falls, Rhode Island 02863",1.0,1.0,1,0,1,1,Rhode Island,True,True
5193,Stage One Dispensary ,0,,(518) 451-9540,Adult-Use Retail: OCM-CAURD-23-000011,"810C Broadway, Rensselaer, New York 12144",0.0,1.0,1,0,1,1,New York,False,True
5194,Bud's Goods & Provisions Corp ,9 reviews,4.1,(774) 500-2837,Adult-Use Retail: MR282319,"54 West Boylston St, Worcester, Massachusetts 02494",0.0,1.0,1,1,0,0,Massachusetts,False,True
5195,DDM Cannabis ,63 reviews,4.9,(508) 928-2939,Adult-Use Retail: MR281981,"1 Lloyd St., Blackstone, Massachusetts 01504",0.0,1.0,1,0,1,0,Massachusetts,False,True
5196,Silver Therapeutics - Williamstown (Recreational) ,22 reviews,4.5,(413) 458-6244,Adult-Use Retail: MR281271,"238 Main St, Williamstown, Massachusetts 01267",0.0,1.0,1,0,1,0,Massachusetts,False,True
5197,Union Chill Cannabis Company ,2 reviews,5.0,(609) 483-2350,Adult-Use Retail: RE000636,"204 North Union Street, Lambertville, New Jersey 08530",0.0,1.0,1,0,1,1,New Jersey,False,True
5198,Discern'd Cannabis Purveyors ,0,,(774) 233-6301,Adult-Use Retail: MR283997,"130 Worcester Street, North Grafton, Massachusetts 01536",0.0,1.0,1,0,1,0,Massachusetts,False,True
5199,"The Apothecarium Dispensary - Stroudsburg, PA ",5 reviews,4.2,(484) 408-6122,Medical Retail: D-2035-17 | 1523 N 9TH ST,"1523 N 9th St, Stroudsburg, Pennsylvania 18360",1.0,0.0,1,1,0,1,Pennsylvania,True,False
5200,The Botanist - Shrewsbury ,6 reviews,2.8,(443) 200-2242,Medical Retail: 043,"235 Hartford Turnpike, Shrewsbury, Massachusetts 01545",1.0,0.0,1,1,0,0,Massachusetts,True,True
5201,Mission Worcester [Medical] ,26 reviews,4.2,(978) 352-8286,Medical Retail: RMD1125,"640 Lincoln Street, Worcester, Massachusetts 01605",1.0,0.0,1,0,1,1,Massachusetts,True,False
5202,Mission Worcester [Recreational] ,20 reviews,3.8,(978) 352-8286,Adult-Use Retail: MC281288,"640 Lincoln Street, Worcester, Massachusetts 01605",0.0,1.0,1,0,1,0,Massachusetts,False,True
5203,The Botanist - Worcester ,9 reviews,3.7,(508) 680-7550,Adult-Use Retail: MR282160,"65 Pullman Street, Worcester, Massachusetts 01606",0.0,1.0,1,1,0,0,Massachusetts,False,True
5204,Orange Cannabis Company ,30 reviews,4.9,(978) 633-4225,Adult-Use Retail: MR281910,"5 South Main Street, Orange, Massachusetts 01364",0.0,1.0,1,0,1,0,Massachusetts,False,True
5205,"The Apothecarium Dispensary - Phillipsburg, NJ ",41 reviews,4.3,(908) 777-7420,Medical Retail: RE000004 | Adult-Use Retail: RE000004,"55 South Main Street, Phillipsburg, New Jersey 08865",1.0,1.0,1,0,1,1,New Jersey,True,True
5206,Verilife - Albany ,30 reviews,4.4,(888) 493-6066,Medical Retail: MM0104D,"10 Executive Park Drive, Albany, New York 12203",1.0,0.0,1,1,0,0,New York,True,False
5207,Verilife - Shrewsbury (Recreational) ,9 reviews,4.6,(508) 266-9889,Adult-Use Retail: MR282298,"939 Boston Turnpike, Shrewsbury, Massachusetts 01545",0.0,1.0,1,1,0,0,Massachusetts,False,True
5208,Nova Farms - Attleboro ,47 reviews,4.3,(833) 420-6682,Adult-Use Retail: MR281379,"34 Extension St., Attleboro, Massachusetts 02703",0.0,1.0,1,0,1,1,Massachusetts,False,True
5209,Campfire Cannabis ,7 reviews,5.0,(844) 347-3420,Adult-Use Retail: MR282519,"65 West Boylston St., West Boylston, Massachusetts 01583",0.0,1.0,1,0,1,0,Massachusetts,False,True
5210,Zahara Cannabis ,4 reviews,5.0,(888) 492-4272,Adult-Use Retail: MR281332,"70 Frank Mossberg Drive, Attleboro, Massachusetts 02703",0.0,1.0,1,0,1,1,Massachusetts,False,True
5211,Botera ,1 review,5.0,(508) 298-7199,Adult-Use Retail: MR282766,"1256 West Central St., Franklin, Massachusetts 02864",0.0,1.0,1,0,1,0,Massachusetts,False,True
5212,Nature's Medicines - Fall River ,80 reviews,4.7,(508) 469-8571,Adult-Use Retail: MR281701 | Medical Retail: RMD1045,"482 Globe Street, Fall River, Massachusetts 02724",1.0,1.0,1,0,1,0,Massachusetts,True,True
5213,Solar Cannabis Co. - Somerset ,14 reviews,4.1,(508) 300-3366,Adult-Use Retail: MR281817,"1400 Brayton Point Road, Somerset, Massachusetts 02725",0.0,1.0,1,1,0,0,Massachusetts,False,True
5214,Solar Cannabis - Seekonk ,3 reviews,2.0,(508) 690-0753,Adult-Use Retail: MR282948,"1400 Brayton Point Road, Seekonk, Massachusetts 11111",0.0,1.0,1,1,0,0,Massachusetts,False,True
5215,Liberty Cranberry ,0,,(878) 208-7299,Medical Retail: D18-5034,"900 Commonwealth Drive, Cranberry, Pennsylvania 15086",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5216,Sunnyside Medical Cannabis Dispensary - Fall River ,29 reviews,4.6,(774) 226-7749,Medical Retail: MTC686,"1 West Street, Fall River, Massachusetts 02720",1.0,0.0,1,1,0,1,Massachusetts,True,False
5217,Beyond Hello - Easton ,1 review,4.0,(610) 829-9799,Medical Retail: D18-2014 | 3812 EASTON NAZARETH HWY,"3812 Easton Nazareth Hwy, Easton, Pennsylvania 18045",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5218,TERPS - Attleboro ,23 reviews,5.0,(508) 342-5724,Adult-Use Retail: MR283141,"40 Forest St, Attleboro, Massachusetts 02703",0.0,1.0,1,0,1,0,Massachusetts,False,True
5219,Beyond Hello - Bristol ,945 reviews,4.8,(267) 580-5801,Medical Retail: D-1090-17 | 2412 DURHAM RD,"2412 Durham Rd, Bristol, Pennsylvania 19007",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5220,Coastal Healing ,1 review,5.0,(339) 707-2761,Adult-Use Retail: MR282206,"248 State Road, Westport, Massachusetts 02790",0.0,1.0,1,0,1,0,Massachusetts,False,True
5221,Liberty Bensalem ,19 reviews,4.1,(267) 778-9222,Medical Retail: D-1034-17,"4201 Neshaminy Boulevard, Bensalem, Pennsylvania 19020",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5222,1 Connection ,3 reviews,5.0,(508) 386-3866,Adult-Use Retail: MR282401,"200 Williams Street, North Dighton, Massachusetts 02764",0.0,1.0,1,0,1,0,Massachusetts,False,True
5223,"The Apothecarium Dispensary - Bethlehem, PA ",11 reviews,4.5,(484) 408-6122,,"1309 Stefko Blvd, Bethlehem, Pennsylvania 18017",,,1,1,0,1,Pennsylvania,True,False
5224,Ethos Fitchburg ,1 review,5.0,(978) 614-0070,Adult-Use Retail: MR282236,"20 Authority Drive, Fitchburg, Massachusetts 01420",0.0,1.0,1,1,0,0,Massachusetts,False,True
5225,Temescal Wellness - Hudson ,21 reviews,3.7,(978) 212-5947,Medical Retail: MR282033 | Adult-Use Retail: MR282033,"252 Coolidge St, Hudson, Massachusetts 01749",1.0,1.0,1,1,0,0,Massachusetts,True,True
5226,Upstate Canna Co ,2 reviews,5.0,(518) 280-4289,Adult-Use Retail: OCM-CAURD-23-000005,"1613 Union St., Schenectady, New York 12309",0.0,1.0,1,0,1,0,New York,False,True
5227,Curaleaf - Edgewater Park ,11 reviews,2.5,(609) 232-7690,Medical Retail: MRE000008 | Adult-Use Retail: RE000008,"4237 US Route 130, Edgewater Park, New Jersey 08010",1.0,1.0,1,0,1,0,New Jersey,True,True
5228,Silver Therapeutics - Bennington VT ,2 reviews,3.0,(802) 440-5170,Adult-Use Retail: RTLR0042,"201 Northside Dr, Bennington, Vermont 05201",0.0,1.0,1,0,1,0,Vermont,False,True
5229,Nova Farms - Framingham ,15 reviews,3.8,(833) 420-6682,Adult-Use Retail: MR282516,"1137 Worcester Road, Framingham, Massachusetts 01701",0.0,1.0,1,0,1,0,Massachusetts,False,True
5230,Solar Cannabis - Dartmouth ,0,,(774) 770-4400,Adult-Use Retail: MR282731,"493 Faunce Corner Rd, Dartmouth, Massachusetts 02747",0.0,1.0,1,1,0,0,Massachusetts,False,True
5231,Green Gold Group ,0,,(508) 500-7300,Adult-Use Retail: MR283723,"910 Boston Post Rd, E, Marlborough, Massachusetts 01752",0.0,1.0,1,0,1,0,Massachusetts,False,True
5232,RISE Dispensaries Halfmoon Clifton Park ,13 reviews,4.6,(518) 373-4147,Medical Retail: MM0705D,"1675 Route 9, Halfmoon, New York 12065",1.0,0.0,1,1,0,1,New York,True,False
5233,The Botanist - Leominster (Coming Soon) ,0,,(443) 200-2242,Medical Retail: 043,"1775 Lock Dr, Leominster, Massachusetts 01453",1.0,0.0,1,1,0,0,Massachusetts,True,False
5234,Beyond Hello - Bethlehem ,0,,(484) 403-2451,Medical Retail: D18-2007 | 3679 ROUTE 378,"3679 PA-378 Unit 10, Bethlehem, Pennsylvania 18015",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5235,UpTop ,4 reviews,5.0,(774) 256-2240,Medical Retail: RMD1729,"315 Worchester, Framingham, Massachusetts 01701",1.0,0.0,1,1,0,1,Massachusetts,True,False
5236,Vermont Bud Barn ,0,,(802) 246-4367,Adult-Use Retail: RTLR0003,"257 Marlboro Rd Suite 101, Brattleboro, Vermont 05301",0.0,1.0,1,0,1,0,Vermont,False,True
5237,Sunnyside Cannabis Dispensary - Framingham ,8 reviews,2.4,(508) 834-7030,Adult-Use Retail: MR282522,"250 Worcester Road, Framingham, Massachusetts 01702",0.0,1.0,1,1,0,1,Massachusetts,False,True
5238,Sunnyside Medical Cannabis Dispensary - Framingham ,4 reviews,3.0,(508) 834-7030,Medical Retail: RMD3193-R,"250 Worcester Road, Framingham, Massachusetts 01702",1.0,0.0,1,1,0,1,Massachusetts,True,False
5239,Botera - Taunton ,1 review,5.0,+19788161069,Adult-Use Retail: MR282958,"297 Broadway, Taunton, Massachusetts 02780",0.0,1.0,1,0,1,0,Massachusetts,False,True
5240,AMP - Atlantic Medicinal Partners (Medical Only) ,7 reviews,2.1,(978) 696-5818,,"774 Crawford Street, Fitchburg, Massachusetts 01420",,,1,1,0,0,Massachusetts,True,False
5241,Ethos Dispensary – Northeast Philadelphia ,0,,(267) 857-9397,Medical Retail: CR08-D18-1028(C)| 2467 Grant Ave.,"2467 Grant Avenue, Philadelphia, Pennsylvania 19114",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5242,Rev Cannabis Outlet ,1 review,5.0,(888) 217-6990,Adult-Use Retail: MR284246,"130 Pioneer Drive, Leominster, Massachusetts 01453",0.0,1.0,1,0,1,0,Massachusetts,False,True
5243,Curaleaf - Horsham ,0,,(267) 631-0003,Medical Retail: D18-1032 | 255 Horsham Road,"255 Horsham Rd., Horsham, Pennsylvania 19044",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5244,Curaleaf - Allentown ,0,,(610) 596-8545,Medical Retail: CR06-D20-1501 | 1801 Airport Rd,"1801 AIRPORT RD., Allentown, Pennsylvania 18109",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5245,Zen Leaf Philadelphia ,1 review,1.0,(267) 585-5700,Medical Retail: D18-1003,"2504 Welsh Rd, Philadelphia, Pennsylvania 19152",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5246,OMG Cannabis ,2 reviews,5.0,(978) 665-0420,Adult-Use Retail: MR283113 | Adult-Use Retail: MR283113,"223 Lunenburg street, Fitchburg, Massachusetts 01420",0.0,1.0,1,1,0,0,Massachusetts,False,True
5247,Renew Cannabis Co ,2 reviews,5.0,(774) 480-1800,Adult-Use Retail: MR281458,"44 County Street, Berkley, Massachusetts 02779",0.0,1.0,1,1,0,0,Massachusetts,False,True
5248,Liberty Philadelphia ,23 reviews,3.7,(267) 686-2824,Medical Retail: D-1034-17,"8900 Krewstown Rd, Philadelphia, Pennsylvania 19115",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5249,Redi Dispensary - Natick ,0,,(774) 231-8393,Adult-Use Retail: MR283773,"321 Speen St., Natick, Massachusetts 01760",0.0,1.0,1,0,1,0,Massachusetts,False,True
5250,Verilife - Quakertown ,2 reviews,3.0,(301) 679-6420,Medical Retail: D18-1023,"895 S. West End Blvd., Quakertown, Pennsylvania 18951",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5251,Zen Leaf Abington ,23 reviews,4.6,(215) 836-1535,Medical Retail: D-1053-17,"1626 Old York Rd, Abington, Pennsylvania 19001",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5252,Zen Leaf Sellersville ,34 reviews,4.6,(215) 836-1535,Medical Retail: D-1053-17,"64 N Main St, Sellersville, Pennsylvania 18960",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5253,AYR Wellness - Montgomeryville ,2 reviews,3.0,(215) 702-6068,,"801 Horsham Road, Montgomeryville, Pennsylvania 18936",,,1,1,0,0,Pennsylvania,True,False
5254,Sunnyside Medical Cannabis Dispensary - Montgomeryville ,0,,(267) 857-8687,Medical Retail: CR02-D20-2202,"721 Bethlehem Pike, Montgomeryville, Pennsylvania 18936",1.0,0.0,1,1,0,1,Pennsylvania,True,False
5255,Bask ,39 reviews,4.4,(774) 305-4749,Medical Retail: RMD445 | Adult-Use Retail: MR282284,"2 Pequod Rd, Fairhaven, Massachusetts 02719",1.0,1.0,1,1,0,0,Massachusetts,False,True
5256,Trulieve - Whitehall ,0,,(445) 465-7555,Medical Retail: D18-2018 | 1809 MacArthur Rd,"1809 MacArthur Rd Whitehall, PA 18052, Whitehall, Pennsylvania 18052",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5257,Daylite Cannabis ,2 reviews,5.0,(856) 355-5768,Adult-Use Retail: RE000021,"1136 rt 73, Mount Laurel, New Jersey 08054",0.0,1.0,1,0,1,0,New Jersey,False,True
5258,RISE Dispensaries Maynard ,7 reviews,4.0,(978) 298-5251,Adult-Use Retail: MR282207,"24 Main St, Maynard, Massachusetts 01754",0.0,1.0,1,1,0,1,Massachusetts,False,True
5259,Ethos Allentown ,39 reviews,4.4,(267) 662-1937,Medical Retail: D-2006-17,"2733 W Emmaus Ave #1, Allentown, Pennsylvania 18103",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5260,Ethos Montgomeryville ,8 reviews,4.9,(267) 613-9364,Medical Retail: CR08-D18-1028(C),"921 Bethlehem Pike, Montgomeryville, Pennsylvania 18936",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5261,Restore Dispensaries - Elkins Park ,11 reviews,3.5,(215) 709-2360,Medical Retail: D-1087-17 | 8003 Old York Rd,"8003 Old York Rd, Elkins Park, Pennsylvania 19027",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5262,Highway 90 - Coming Soon! ,0,,(856) 607-3473,Adult-Use Retail: 2236 HWY 90 Condtitional,"90 Old Marlton Pike W, Marlton, New Jersey 08053",0.0,1.0,1,1,0,0,New Jersey,False,True
5263,Mass Wellspring ,6 reviews,4.2,(855) 693-4773,Medical Retail: RMD665,"18 Powdermill Road, Acton, Massachusetts 01720",1.0,0.0,1,1,0,0,Massachusetts,True,False
5264,Columbia Care - Allentown ,14 reviews,4.6,(484) 838-7900,Medical Retail: D-2009-17 | 3025 TILGHAM STREET,"3025 W. Tilghman Street, Allentown, Pennsylvania 18104",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5265,"The Apothecarium Dispensary - Allentown, PA ",1 review,5.0,(484) 408-6122,Medical Retail: D-2035-17 | 3340 HAMILTON BLVD,"3340 Hamilton Blvd, Allentown, Pennsylvania 18103",1.0,0.0,1,1,0,1,Pennsylvania,True,False
5266,Beyond Hello - Scranton ,332 reviews,4.9,(570) 618-8771,Medical Retail: D18-2014 | 1137 MOOSIC ST,"1137 Moosic St, Scranton, Pennsylvania 18505",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5267,Sunnyside Medical Cannabis Dispensary - Ambler ,6 reviews,4.3,(267) 405-2622,Medical Retail: D-18-1007 | 28 West Skippack Pike,"28 West Skippack Pike, Ambler, Pennsylvania 19002",1.0,0.0,1,1,0,1,Pennsylvania,True,False
5268,Sira Naturals Needham Heights ,23 reviews,3.3,(866) 420-7472,Medical Retail: RMD625,"29 Franklin St, Needham Heights, Massachusetts 02494",1.0,0.0,1,1,0,0,Massachusetts,True,False
5269,Trulieve - Scranton ,7 reviews,4.4,(570) 217-8885,Medical Retail: D18-2018 | 340 South Washington St,"340 S Washington Avenue, Scranton, Pennsylvania 18505",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5270,Columbia Care - Scranton ,24 reviews,4.3,(570) 309-6098,Medical Retail: D-2009-17,"1790 N Keyser Ave, Scranton, Pennsylvania 18508",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5271,Redi ,25 reviews,4.8,(617) 916-0148,Adult-Use Retail: MR282803,"24 Elliot St., Newton, Massachusetts 02461",0.0,1.0,1,0,1,1,Massachusetts,False,True
5272,UpTop ,1 review,5.0,(617) 420-6140,Adult-Use Retail: MR284569,"1524 VFW Pkwy, West Roxbury, Massachusetts 02132",0.0,1.0,1,1,0,0,Massachusetts,False,True
5273,Eastern Green Dispensary ,0,,(856) 205-3257,Medical Retail: 05102023,"78 NJ 73, Voorhees Township, New Jersey 08043",1.0,0.0,1,0,1,0,New Jersey,True,False
5274,Beyond Hello - Dickson City ,0,,(570) 800-6760,Medical Retail: D18-2007 | 832 SCRANTON CARBONDALE HWY,"832 Scranton Carbondale Hwy, Dickson City, Pennsylvania 18519",1.0,0.0,1,1,0,0,Pennsylvania,True,False
5275,DOSHA ,2 reviews,5.0,(607) 267-4488,Adult-Use Retail: OCM-CAURD-23-000019,"76 Main Street, Oneonta, New York 13820",0.0,1.0,1,1,0,0,New York,False,True
5276,Collective - Littleton ,7 reviews,4.4,(978) 506-5350,Adult-Use Retail: MR283742,"537 Great Road, Littleton, Massachusetts 01460",0.0,1.0,1,0,1,0,Massachusetts,False,True
5277,Sweetspot Dispensary Voorhees ,6 reviews,4.3,+18568823481,Medical Retail: MRE000388 | 903 White Horse Rd,"903 White Horse Road Suite 2, Voorhees, New Jersey 08043",1.0,0.0,1,0,1,1,New Jersey,True,False
5278,Botera - Brockton ,2 reviews,5.0,(774) 296-8691,Adult-Use Retail: MR282669,"747 Centre St, Brockton, Massachusetts 02302",0.0,1.0,1,0,1,0,Massachusetts,False,True
